steps	bmi
11614.077669902912	17.632058287795992
8665.048543689321	26.02367941712204
72.81553398058168	30.204007285974498
10449.029126213592	27.3551912568306
6881.0679611650485	26.704918032786885
9975.728155339806	31.473588342440802
10157.766990291262	31.287795992714024
9065.533980582524	29.367941712204008
7500	32
3750	29.429872495446265
8665.048543689321	16.641165755919854
436.8932038834955	31.349726775956285
6735.436893203883	29.522768670309652
3677.1844660194183	17.29143897996357
8628.640776699029	15.49544626593807
9320.388349514564	25.18761384335155
109.22330097087433	26.395264116575593
10339.805825242718	30.66848816029144
10703.88349514563	27.75774134790528
10339.805825242718	19.67577413479053
8228.155339805824	25.0327868852459
2257.2815533980574	29.491803278688522
6371.359223300971	25.404371584699454
6152.912621359223	26.92167577413479
11832.52427184466	29.584699453551913
11140.776699029126	29.646630236794174
6371.359223300971	21.100182149362475
72.81553398058168	25.52823315118397
9247.57281553398	26.704918032786885
8737.864077669903	27.726775956284154
7208.73786407767	29.336976320582878
8774.271844660194	16.145719489981786
8883.495145631068	29.429872495446265
5169.902912621359	29.306010928961747
10012.135922330097	25.435336976320585
364.077669902912	27.01457194899818
9247.57281553398	27.664845173041893
11286.40776699029	29.739526411657558
10339.805825242718	25.62112932604736
509.7087378640772	31.442622950819672
11905.339805825242	18.406193078324225
8082.52427184466	31.938069216757743
6990.291262135922	29.987249544626593
6298.543689320388	17.570127504553735
9138.349514563106	29.24408014571949
145.63106796116517	26.42622950819672
7172.330097087379	30.358834244080146
400.4854368932047	30.7304189435337
6189.320388349515	27.448087431693992
11941.747572815533	25.68306010928962
2766.9902912621365	30.57559198542805
6262.135922330097	31.10200364298725
8737.864077669903	16.145719489981786
7682.038834951456	26.395264116575593
6735.436893203883	25.24954462659381
11796.11650485437	18.65391621129326
13689.320388349515	17.508196721311474
6262.135922330097	29.770491803278688
9466.019417475727	29.213114754098363
1237.864077669903	30.854280510018214
873.786407766991	31.411657559198545
691.7475728155332	30.327868852459016
5497.57281553398	22.40072859744991
36.40776699029084	30.358834244080146
12487.864077669903	17.446265938069217
873.786407766991	23.794171220400727
10194.174757281553	19.18032786885246
4550.9708737864075	28.996357012750455
7245.145631067961	28.65573770491803
11067.961165048544	17.012750455373407
6152.912621359223	17.570127504553735
8519.417475728154	26.05464480874317
6371.359223300971	31.442622950819672
8046.116504854369	28.284153005464482
11868.932038834952	29.05828779599271
8155.339805825242	28.315118397085612
7827.669902912621	28.531876138433514
3021.844660194174	29.05828779599271
7063.1067961165045	30.018214936247723
11322.815533980582	29.770491803278688
8956.310679611652	15.43351548269581
10631.067961165048	30.451730418943534
14308.252427184467	16.88888888888889
8847.087378640776	29.275045537340617
8956.310679611652	27.75774134790528
10558.252427184467	20.51183970856102
10194.174757281553	19.14936247723133
9648.058252427185	31.13296903460838
9247.57281553398	29.306010928961747
6589.805825242718	15.247723132969035
11067.961165048544	28.160291438979964
5934.466019417476	21.53369763205829
8373.786407766991	29.770491803278688
11432.038834951456	16.981785063752277
436.8932038834955	28.996357012750455
8118.9320388349515	31.876138433515482
11031.553398058251	21.285974499089253
436.8932038834955	31.380692167577415
436.8932038834955	29.491803278688522
8628.640776699029	31.845173041894355
5970.873786407767	25.68306010928962
400.4854368932047	28.593806921675775
5716.019417475729	21.93624772313297
7463.592233009709	17.198542805100182
8992.718446601943	29.306010928961747
546.116504854368	27.664845173041893
12633.495145631068	23.391621129326047
8628.640776699029	28.036429872495447
3713.592233009709	23.484517304189435
10521.844660194176	30.513661202185794
10631.067961165048	30.389799635701273
1274.271844660194	28.872495446265937
8628.640776699029	29.491803278688522
9611.650485436894	24.75409836065574
8592.233009708738	30.018214936247723
10594.660194174758	29.770491803278688
12524.271844660194	23.205828779599273
9393.203883495145	17.848816029143897
4332.524271844661	17.074681238615664
8300.970873786408	30.173041894353368
2949.0291262135925	26.11657559198543
1310.6796116504847	28.934426229508198
5934.466019417476	16.82695810564663
14672.330097087379	17.074681238615664
618.9320388349515	31.473588342440802
6298.543689320388	24.78506375227687
8701.456310679612	17.16757741347905
5679.611650485436	24.010928961748633
12269.417475728154	22.493624772313296
327.6699029126212	27.01457194899818
8883.495145631068	22.67941712204007
13834.951456310679	18.096539162112933
10449.029126213592	25.775956284153004
9247.57281553398	29.027322404371585
5206.31067961165	18.065573770491802
5716.019417475729	20.94535519125683
8228.155339805824	15.030965391621129
8483.009708737864	15.030965391621129
11031.553398058251	19.335154826958107
5206.31067961165	28.748633879781423
145.63106796116517	26.333333333333332
5752.42718446602	27.38615664845173
4878.640776699029	17.663023679417122
36.40776699029084	25.342440801457194
1347.0873786407774	28.996357012750455
12487.864077669903	23.051001821493625
2584.9514563106804	29.615664845173043
5424.757281553399	29.987249544626593
5279.126213592233	23.26775956284153
5716.019417475729	21.00728597449909
5133.495145631068	29.151183970856103
800.9708737864075	31.411657559198545
13252.42718446602	21.81238615664845
8264.563106796117	26.02367941712204
1966.019417475729	28.500910746812387
72.81553398058168	30.296903460837886
7063.1067961165045	26.0856102003643
873.786407766991	23.546448087431692
10121.359223300971	27.01457194899818
7281.553398058252	29.182149362477233
5461.165048543689	28.067395264116577
9575.242718446603	24.13479052823315
12087.378640776698	22.338797814207652
5351.941747572815	20.635701275045538
9429.611650485436	30.11111111111111
7208.73786407767	29.151183970856103
5606.796116504855	26.85974499089253
8555.825242718447	17.3224043715847
5825.242718446601	21.719489981785063
691.7475728155332	30.26593806921676
10012.135922330097	26.92167577413479
9393.203883495145	30.11111111111111
7463.592233009709	25.06375227686703
10157.766990291262	19.05646630236794
1347.0873786407774	30.296903460837886
6735.436893203883	25.21857923497268
5461.165048543689	20.790528233151186
109.22330097087433	26.240437158469945
1055.825242718447	28.65573770491803
9138.349514563106	23.020036429872498
3786.407766990291	16.48633879781421
9029.126213592233	29.429872495446265
10339.805825242718	28.469945355191257
7609.223300970873	25.0327868852459
7135.922330097087	29.089253187613842
4478.155339805826	17.384335154826957
10594.660194174758	20.697632058287795
6699.0291262135925	15.247723132969035
11067.961165048544	19.304189435336976
10740.291262135921	27.169398907103826
6480.582524271844	29.925318761384336
14526.699029126214	16.517304189435336
14162.621359223302	17.012750455373407
10521.844660194176	29.863387978142075
5169.902912621359	29.429872495446265
9611.650485436894	29.615664845173043
7682.038834951456	31.473588342440802
5825.242718446601	28.872495446265937
7936.8932038834955	23.205828779599273
4332.524271844661	16.82695810564663
7900.485436893204	25.0327868852459
5133.495145631068	29.739526411657558
11759.708737864077	28.779599271402553
2111.650485436894	31.287795992714024
5788.834951456311	17.3224043715847
9611.650485436894	26.178506375227684
3859.2233009708743	29.739526411657558
3567.961165048544	16.76502732240437
9830.097087378641	18.313296903460838
400.4854368932047	31.00910746812386
9283.980582524273	30.23497267759563
7645.631067961165	29.956284153005463
6589.805825242718	26.240437158469945
6953.883495145631	29.05828779599271
4660.194174757282	28.717668488160292
5497.57281553398	20.790528233151186
655.3398058252424	23.7632058287796
6480.582524271844	29.182149362477233
7317.961165048544	25.12568306010929
14089.805825242718	17.3224043715847
9356.796116504855	31.504553734061933
6080.097087378641	29.491803278688522
6480.582524271844	29.460837887067395
8628.640776699029	25.0327868852459
436.8932038834955	27.262295081967213
11868.932038834952	25.714025500910747
7281.553398058252	29.306010928961747
14563.106796116504	20.10928961748634
3859.2233009708743	23.453551912568308
10631.067961165048	20.728597449908925
3786.407766990291	26.0856102003643
1893.2038834951454	29.306010928961747
4769.417475728156	17.508196721311474
2111.650485436894	25.311475409836063
7354.368932038835	17.384335154826957
7026.699029126214	29.987249544626593
7208.73786407767	20.97632058287796
3677.1844660194183	17.105646630236794
10121.359223300971	29.398907103825138
10885.922330097088	30.049180327868854
5133.495145631068	20.357012750455375
8264.563106796117	25.99271402550091
9684.466019417476	31.504553734061933
509.7087378640772	23.91803278688525
8919.902912621359	15.371584699453551
582.5242718446607	31.473588342440802
327.6699029126212	24.35154826958106
8992.718446601943	16.981785063752277
11250	16.91985428051002
9101.941747572815	17.415300546448087
5351.941747572815	23.26775956284153
5242.718446601943	29.491803278688522
6881.0679611650485	17.415300546448087
5898.058252427185	15.92896174863388
7900.485436893204	29.739526411657558
7245.145631067961	29.275045537340617
5097.087378640777	23.329690346083787
8810.679611650485	15.897996357012751
8300.970873786408	31.504553734061933
2148.058252427185	30.513661202185794
5533.980582524271	22.24590163934426
873.786407766991	23.73224043715847
9211.16504854369	30.23497267759563
9320.388349514564	28.067395264116577
10521.844660194176	20.418943533697632
36.40776699029084	25.62112932604736
1201.4563106796122	30.823315118397083
7099.514563106796	29.429872495446265
6043.68932038835	15.619307832422587
11067.961165048544	19.335154826958107
6152.912621359223	26.95264116575592
7317.961165048544	28.996357012750455
8665.048543689321	16.548269581056466
9939.320388349515	31.13296903460838
1492.7184466019426	23.608378870673953
5679.611650485436	27.169398907103826
11140.776699029126	26.11657559198543
9320.388349514564	28.748633879781423
728.1553398058259	30.173041894353368
364.077669902912	29.6775956284153
8883.495145631068	25.06375227686703
12597.087378640776	17.446265938069217
10703.88349514563	27.262295081967213
7682.038834951456	26.45719489981785
1419.902912621359	23.670309653916213
3240.291262135923	17.012750455373407
1711.1650485436894	28.531876138433514
3495.1456310679605	29.83242258652095
9138.349514563106	29.120218579234972
7791.26213592233	26.612021857923494
5206.31067961165	19.1183970856102
5424.757281553399	22.958105646630237
5279.126213592233	29.739526411657558
2803.3980582524273	30.916211293260474
12633.495145631068	22.24590163934426
7973.300970873786	27.850637522768672
11177.184466019418	29.70856102003643
1820.3883495145637	28.438979963570127
7682.038834951456	17.3224043715847
8810.679611650485	15.836065573770492
7317.961165048544	29.182149362477233
9174.757281553397	26.11657559198543
400.4854368932047	29.460837887067395
10230.582524271846	26.45719489981785
218.44660194174685	26.704918032786885
2548.543689320388	28.531876138433514
11723.300970873786	28.717668488160292
10849.514563106797	28.005464480874316
6225.728155339806	25.46630236794171
11177.184466019418	16.91985428051002
3203.883495145632	16.672131147540984
2148.058252427185	30.66848816029144
4441.747572815533	17.415300546448087
3313.1067961165045	29.801457194899818
6990.291262135922	27.571948998178506
3313.1067961165045	17.260473588342442
10412.6213592233	19.55191256830601
364.077669902912	24.258652094717668
9283.980582524273	23.329690346083787
9538.83495145631	24.103825136612024
6371.359223300971	29.83242258652095
4587.378640776698	29.6775956284153
6043.68932038835	24.537340619307834
5242.718446601943	18.561020036429873
10412.6213592233	27.38615664845173
8810.679611650485	31.411657559198545
8373.786407766991	31.845173041894355
2548.543689320388	25.868852459016395
9320.388349514564	24.78506375227687
8701.456310679612	29.491803278688522
3458.7378640776697	23.453551912568308
9466.019417475727	28.779599271402553
11250	28.22222222222222
7645.631067961165	27.602914389799636
10157.766990291262	29.429872495446265
5169.902912621359	28.903460837887067
6007.281553398057	21.162112932604735
3932.038834951456	17.012750455373407
5898.058252427185	30.544626593806925
9902.912621359224	25.342440801457194
6516.990291262136	19.366120218579233
8701.456310679612	25.06375227686703
2148.058252427185	23.484517304189435
5533.980582524271	26.48816029143898
11868.932038834952	29.429872495446265
11832.52427184466	28.903460837887067
7645.631067961165	21.471766848816028
9356.796116504855	28.748633879781423
7135.922330097087	29.398907103825138
1929.6116504854363	29.275045537340617
8592.233009708738	29.213114754098363
2075.2427184466014	28.531876138433514
7864.077669902913	25.99271402550091
36.40776699029084	25.837887067395265
8628.640776699029	31.938069216757743
6116.504854368932	29.336976320582878
7172.330097087379	31.721311475409834
11031.553398058251	17.29143897996357
6662.621359223302	19.830601092896174
12997.57281553398	17.508196721311474
8847.087378640776	29.213114754098363
655.3398058252424	23.794171220400727
10266.990291262136	31.380692167577415
6407.766990291262	20.97632058287796
4077.669902912621	17.012750455373407
7427.184466019417	29.275045537340617
6771.844660194174	29.987249544626593
5315.533980582524	29.863387978142075
7463.592233009709	29.182149362477233
7172.330097087379	29.306010928961747
7172.330097087379	28.067395264116577
5242.718446601943	28.65573770491803
10266.990291262136	19.304189435336976
7682.038834951456	25.06375227686703
14417.47572815534	19.08743169398907
6262.135922330097	27.01457194899818
6881.0679611650485	26.735883424408016
8483.009708737864	22.153005464480874
6735.436893203883	31.163934426229506
11104.368932038835	28.500910746812387
2766.9902912621365	28.005464480874316
10958.73786407767	30.018214936247723
2876.213592233009	28.965391621129324
473.30097087378635	27.47905282331512
6990.291262135922	29.089253187613842
145.63106796116517	30.018214936247723
10376.213592233009	25.68306010928962
5024.271844660194	29.336976320582878
6735.436893203883	17.72495446265938
3640.7766990291257	17.3224043715847
9138.349514563106	28.996357012750455
8446.601941747573	17.29143897996357
14016.990291262136	21.131147540983605
509.7087378640772	30.606557377049178
3531.553398058253	17.260473588342442
8774.271844660194	16.02185792349727
4915.04854368932	29.460837887067395
2075.2427184466014	31.318761384335154
6225.728155339806	31.13296903460838
14199.029126213592	18.62295081967213
10376.213592233009	31.318761384335154
11905.339805825242	17.477231329690348
10303.398058252427	27.41712204007286
400.4854368932047	29.70856102003643
9502.42718446602	24.59927140255009
8082.52427184466	28.500910746812387
11759.708737864077	29.739526411657558
9429.611650485436	29.584699453551913
2002.4271844660198	29.398907103825138
8701.456310679612	30.049180327868854
3750	23.484517304189435
9939.320388349515	31.473588342440802
12196.601941747573	25.435336976320585
946.6019417475727	28.562841530054644
8592.233009708738	17.260473588342442
8373.786407766991	27.881602914389802
2621.3592233009713	27.881602914389802
13944.174757281553	18.313296903460838
7754.854368932039	21.564663023679415
10740.291262135921	26.178506375227684
14927.184466019418	16.88888888888889
7936.8932038834955	25.00182149362477
4550.9708737864075	17.446265938069217
6407.766990291262	17.601092896174862
5788.834951456311	21.038251366120218
4805.825242718447	16.579234972677597
2475.728155339806	28.37704918032787
6152.912621359223	17.415300546448087
5861.650485436894	27.540983606557376
1929.6116504854363	29.336976320582878
2876.213592233009	29.6775956284153
436.8932038834955	31.287795992714024
109.22330097087433	26.11657559198543
5606.796116504855	30.26593806921676
436.8932038834955	29.120218579234972
8956.310679611652	31.411657559198545
7390.776699029127	17.3224043715847
4660.194174757282	29.70856102003643
5242.718446601943	16.73406193078324
10594.660194174758	28.872495446265937
11978.155339805826	22.122040072859747
12560.679611650485	22.338797814207652
12961.16504854369	17.446265938069217
5643.203883495145	17.446265938069217
5024.271844660194	19.830601092896174
10521.844660194176	29.956284153005463
7099.514563106796	21.471766848816028
2330.097087378641	29.522768670309652
8082.52427184466	26.02367941712204
5206.31067961165	16.73406193078324
9648.058252427185	31.473588342440802
6152.912621359223	29.522768670309652
10849.514563106797	30.204007285974498
5533.980582524271	17.539162112932605
9174.757281553397	29.120218579234972
3385.922330097088	29.336976320582878
7682.038834951456	26.271402550091075
12269.417475728154	16.795992714025502
9356.796116504855	24.75409836065574
8919.902912621359	30.23497267759563
3859.2233009708743	17.16757741347905
11213.59223300971	21.471766848816028
6080.097087378641	26.42622950819672
14089.805825242718	18.530054644808743
9320.388349514564	23.391621129326047
3822.8155339805817	29.491803278688522
12997.57281553398	17.477231329690348
13288.83495145631	16.641165755919854
8919.902912621359	28.779599271402553
6444.174757281553	26.240437158469945
400.4854368932047	31.040072859744992
3640.7766990291257	29.801457194899818
5970.873786407767	17.3224043715847
7172.330097087379	30.327868852459016
7245.145631067961	27.602914389799636
3677.1844660194183	16.85792349726776
2621.3592233009713	30.11111111111111
5206.31067961165	18.932604735883423
655.3398058252424	30.327868852459016
72.81553398058168	25.930783242258652
6881.0679611650485	27.726775956284154
6407.766990291262	21.00728597449909
7645.631067961165	30.23497267759563
7936.8932038834955	28.500910746812387
7682.038834951456	25.0327868852459
582.5242718446607	28.098360655737704
11031.553398058251	21.255009107468123
14344.660194174758	17.260473588342442
11868.932038834952	18.499089253187613
1274.271844660194	30.885245901639344
4951.456310679612	16.610200364298723
7135.922330097087	31.721311475409834
2985.4368932038833	26.147540983606557
5898.058252427185	16.73406193078324
12742.718446601943	24.103825136612024
5279.126213592233	18.530054644808743
9356.796116504855	27.881602914389802
7900.485436893204	23.143897996357012
436.8932038834955	29.151183970856103
10412.6213592233	20.140255009107467
7682.038834951456	29.306010928961747
436.8932038834955	28.531876138433514
6334.95145631068	18.065573770491802
7936.8932038834955	23.051001821493625
218.44660194174685	24.63023679417122
6480.582524271844	21.502732240437158
10303.398058252427	26.51912568306011
7864.077669902913	28.531876138433514
9211.16504854369	23.143897996357012
9939.320388349515	28.160291438979964
4733.009708737864	29.460837887067395
9757.281553398057	30.049180327868854
11286.40776699029	17.570127504553735
2766.9902912621365	23.422586520947178
10776.699029126214	30.204007285974498
8919.902912621359	28.81056466302368
14635.922330097088	16.517304189435336
5024.271844660194	29.770491803278688
8992.718446601943	31.411657559198545
2621.3592233009713	29.615664845173043
11905.339805825242	29.491803278688522
5861.650485436894	27.602914389799636
10412.6213592233	28.531876138433514
9611.650485436894	24.56830601092896
1347.0873786407774	30.358834244080146
72.81553398058168	30.327868852459016
7682.038834951456	17.35336976320583
6953.883495145631	28.686703096539162
6116.504854368932	25.52823315118397
4660.194174757282	28.6247723132969
6189.320388349515	26.333333333333332
5133.495145631068	19.58287795992714
7099.514563106796	15.154826958105646
10667.47572815534	25.961748633879782
11832.52427184466	18.68488160291439
4259.708737864077	17.384335154826957
9356.796116504855	27.75774134790528
5461.165048543689	22.555555555555557
5242.718446601943	18.839708561020036
8774.271844660194	22.462659380692166
8919.902912621359	27.726775956284154
6771.844660194174	20.387978142076502
36.40776699029084	25.714025500910747
9720.873786407767	31.504553734061933
7500	28.748633879781423
7245.145631067961	15.123861566484518
10995.14563106796	28.284153005464482
8774.271844660194	26.209471766848814
9902.912621359224	29.336976320582878
7682.038834951456	26.364298724954462
10121.359223300971	31.442622950819672
8009.708737864078	25.0327868852459
72.81553398058168	25.868852459016395
218.44660194174685	24.661202185792348
5133.495145631068	26.178506375227684
8628.640776699029	29.429872495446265
1529.1262135922334	31.690346083788707
10121.359223300971	27.04553734061931
5861.650485436894	28.779599271402553
2220.8737864077666	28.593806921675775
2766.9902912621365	30.66848816029144
9283.980582524273	17.693989071038253
1201.4563106796122	30.761384335154826
12014.563106796117	22.153005464480874
8483.009708737864	22.21493624772313
12451.456310679612	22.493624772313296
2694.174757281553	23.453551912568308
8118.9320388349515	25.99271402550091
9866.504854368932	30.296903460837886
10303.398058252427	28.34608378870674
5388.349514563106	23.205828779599273
9866.504854368932	29.491803278688522
5242.718446601943	18.870673952641166
6080.097087378641	21.37887067395264
9065.533980582524	26.0856102003643
10121.359223300971	28.005464480874316
